index,Image Name,Caption Number,Urdu Caption
1399,2087317114_cf06df5aa5.jpg,4,ایک شخص پیرانہ کائیک میں ہیلمٹ پہنے دریا کے نیچے تیرتا ہوا۔
1400,2088910854_c6f8d4f5f9.jpg,0,ایک بڑے آدمی نے سبز پتوں والا ہیڈ بینڈ پہنا ہوا ہے۔
1401,2088910854_c6f8d4f5f9.jpg,1,ایک کالی جیکٹ اور ٹوپی والا شخص اپنے سر پر پھول پہنتا ہے۔
1402,2088910854_c6f8d4f5f9.jpg,2,ایک آدمی جس نے کالی ٹوپی کے اوپر سرخ اور سفید دھاری دار ہیڈ بینڈ پہنا ہوا ہے جس کے اوپر ایک پھول ہے۔
1403,2088910854_c6f8d4f5f9.jpg,3,سیاہ کیپ اور سرخ اور سفید ہیڈ بینڈ والا آدمی دور کی طرف دیکھ رہا ہے۔
1404,2088910854_c6f8d4f5f9.jpg,4,کرسمس تھیم کے ساتھ کالی ہیٹ پہنے شخص۔
1405,2089539651_9e518ec7de.jpg,0,ایک پیدل سفر کرنے والا ، جس کے پاس دو پیدل سفر والی لاٹھیاں ہیں ، ایک پہاڑی پر کھڑا ہے جس کے نیچے شہر کا نظارہ ہے۔
1406,2089539651_9e518ec7de.jpg,1,دو لاٹھیوں والا ہائیکر اس راستے پر کھڑا ہے جو ایک پہاڑی پر اونچا ہے۔
1407,2089539651_9e518ec7de.jpg,2,ایک پیدل سفر کرنے والا شخص ایک پہاڑ پر کھڑا ہے جو شہر کو دیکھ رہا ہے۔
1408,2089539651_9e518ec7de.jpg,3,ایک شخص شہر سے اونچا چٹانوں پر سفر کرتا ہے۔
1409,2089539651_9e518ec7de.jpg,4,ایک شخص جس کے ہاتھ میں لکڑی کے ڈنڈے ہیں ایک پہاڑی پر کھڑے ہے جس کے اطراف میں جھاڑیاں ہیں۔
1410,2089542487_b4c1ee7025.jpg,0,ایک ہائیکر ناہموار بیرونی راستے پر جانے کے لیے تیار ہے
1411,2089542487_b4c1ee7025.jpg,1,ایک ہائکر پس منظر میں درختوں کے ساتھ ایک ٹوپی اور دھوپ والی عینک پہنے ایک پیدل سفر والے راستے پر کھڑا ہے
1412,2089542487_b4c1ee7025.jpg,2,شارٹس میں ایک شخص خشک خطے میں پیدل سفر کر رہا ہے۔
1413,2089542487_b4c1ee7025.jpg,3,ایک شخص اپنے پیدل سفر کے دوران مناظر کے ساتھ تصویر کے لیے رک جاتا ہے۔
1414,2089542487_b4c1ee7025.jpg,4,ایک شخص نے صحرا میں سبز قمیض اور ٹوپی پہنی ہوئی ہے اور میٹل ڈیٹیکٹر پکڑا ہوا ہے۔
1415,2089555297_95cf001fa7.jpg,0,ٹوپی پہنے ، لمبی آستین اور لمبی پتلون میں ایک آدمی شہر کو دیکھنے کے لئے کھڑا ہے۔
1416,2089555297_95cf001fa7.jpg,1,ایک آدمی ایک پہاڑی پر کھڑا ہے جو شہر کو دیکھ رہا ہے۔
1417,2089555297_95cf001fa7.jpg,2,ایک بیگ اور ٹوپی والا آدمی ایک اونچی چٹان کے پاس کھڑا ہے جہاں آپ میلوں تک دیکھ سکتے ہیں۔
1418,2089555297_95cf001fa7.jpg,3,ہائیکر کسی شہر کو دیکھتے ہوئے چٹان کی چوٹی پر کھڑا ہے۔
1419,2089555297_95cf001fa7.jpg,4,آدمی جو ایک بیگ اور ٹوپی پہنے ہوئے ہے ، شہر کے ایک کنارے پر کھڑا ہے۔
1420,2090339522_d30d2436f9.jpg,0,سبز رنگ کی ٹوپی والا آدمی اونچی جگہ پر کھڑا ہے۔
1421,2090339522_d30d2436f9.jpg,1,سبز رنگ کی ٹوپی والا ایک شخص خود کی تصویر لے رہا ہے۔
1422,2090339522_d30d2436f9.jpg,2,ایک آدمی ایک ٹوپی میں ایک قدرتی نظارے پر
1423,2090339522_d30d2436f9.jpg,3,ایک آدمی جو سبز رنگ کے کینوس کی ٹوپی پہنے ہوئے ہے جس کے پس منظر میں ایک شہر ہے
1424,2090339522_d30d2436f9.jpg,4,اونچی چوٹی پر سبز ٹوپی اور دھوپ والی عینک پہنے ہوئے ایک انسان
1425,2090386465_b6ebb7df2c.jpg,0,موسم سرما میں ایک عورت اور مرد۔
1426,2090386465_b6ebb7df2c.jpg,1,تین بالغ افراد جو سرد موسم کے پوشاک پہنے ہوئے ہیں۔
1427,2090386465_b6ebb7df2c.jpg,2,دو افراد بھاری لباس پہنے ہوئے ہیں۔
1428,2090386465_b6ebb7df2c.jpg,3,موسم سرما کے لباس میں دو افراد۔
1429,2090386465_b6ebb7df2c.jpg,4,برفیلے دن میں دو خواتین نے گرم لباس پہن رکھے ہیں
1430,2090387793_274ab4cf7d.jpg,0,سیاہ لباس پہنے ہوئے لڑکا مٹھی دبائے ہوئے سڑک پر چل رہا ہے۔
1431,2090387793_274ab4cf7d.jpg,1,برف کی سڑک پر سیاہ لباس پہنے ایک نوعمر لڑکا۔
1432,2090387793_274ab4cf7d.jpg,2,سیاہ لباس پہنے ایک نوعمر لڑکا سستے زیورات پہن کر بدماش نظر آنے کی کوشش کررہا ہے۔
1433,2090387793_274ab4cf7d.jpg,3,سیاہ رنگ کی ہیٹ اور جیکٹ پہنے ایک نوجوان باہر چل رہا تھا۔
1434,2090387793_274ab4cf7d.jpg,4,بدماش نوعمر چہرے پر معنی خیز نظر کے ساتھ چلتا ہے۔
1435,2092419948_eea8001d0f.jpg,0,ایک لمبے بالوں والا آدمی ، ریلنگ پر ہاتھ رکھے ہوئے نہر کی کنارے پر جا رہا ہے۔
1436,2092419948_eea8001d0f.jpg,1,ایک آدمی آبی گزرگاہ کے ساتھ والے راستے پر چل رہا ہے۔
1437,2092419948_eea8001d0f.jpg,2,ایک شخص ریل پکڑتے ہوئے کچھ نیلے سبز پانی کے پاس چلتا ہے۔
1438,2092419948_eea8001d0f.jpg,3,لمبی پونی والا شخص ایک ٹنل کے نیچے آبی گزرگاہ پر چلتا ہے
1439,2092419948_eea8001d0f.jpg,4,لمبے بالوں والا آدمی طوفانی نالی کے ساتھ چل رہا ہے۔
1440,2092870249_90e3f1855b.jpg,0,ایک آدمی سر سے کندھوں تک کھڑی گاڑی کے نیچے ایک سڑک پر پڑا ہے
1441,2092870249_90e3f1855b.jpg,1,ایک آدمی گیلی سڑک پر ایک کار کے نیچے نظر آرہا ہے۔
1442,2092870249_90e3f1855b.jpg,2,ایک آدمی ایک کار کا کام کر رہا ہے۔
1443,2092870249_90e3f1855b.jpg,3,ایک شخص کار کے نیچے آدھا لیٹا ہے اور چہرہ نیچے ہے۔
1444,2092870249_90e3f1855b.jpg,4,ایک شخص جیک لگی گاڑی کے نیچے ہے۔
1445,2094323311_27d58b1513.jpg,0,ایک کتے نے انسان کے چہرے پر سر رکھا ہے۔
1446,2094323311_27d58b1513.jpg,1,دھوپ والے چثمے پہنے ایک شخص کو ایک کتا سونگھ رہا ہے۔
1447,2094323311_27d58b1513.jpg,2,نیلے رنگ کے پٹے والا کتا اس شخص کو چاٹ رہا ہے جس نے بڑی دھوپ والی عینک پہنی ہے۔
1448,2094323311_27d58b1513.jpg,3,نیلے رنگ کے پٹے والا ایک بھورا کتا ایک آدمی کے چہرے پر اپنی ٹھوڑی رکھے آرام کر رہا ہے۔
1449,2094323311_27d58b1513.jpg,4,نارنگی کتا سرخ دھوپ والئ عینک پہنے شخص کو چاٹ رہا ہے۔
1450,2095478050_736c4d2d28.jpg,0,چھوٹی لڑکیاں ایک آدمی اور ایک لڑکے کو موسیقی بجاتے ہوۓ دیکھ رہی ہیں
1451,2095478050_736c4d2d28.jpg,1,ایک آدمی ہارمونیکا بجاتے ہوئے ایک بچے کے ساتھ گٹار بجارہا ہے جبکہ تین نوجوان لڑکیاں دیکھ رہی ہیں۔
1452,2095478050_736c4d2d28.jpg,2,تین بچے ایک آدمی کو گٹار بجاتے ہوئے دیکھ رہے ہیں۔
1453,2095478050_736c4d2d28.jpg,3,تین چھوٹی لڑکیوں ایک ہارمونیکا بجاتے ہوۓ لڑکےاور اس کے ساتھ بیٹھے ہوئے گٹارسٹ کو دیکھتی ہیں۔
1454,2095478050_736c4d2d28.jpg,4,تین چھوٹی لڑکیاں ایک بینڈ دیکھ رہی ہیں.
1455,209605542_ca9cc52e7b.jpg,0,ایک کوہ پیما سرخ ہیڈ بینڈ پہنے اپنے آپ کو سبز پودوں کے اوپر سے پتھروں کے اوپر کھینچ رہا ہے
1456,209605542_ca9cc52e7b.jpg,1,ایک آدمی ہیڈ بینڈ پہنےایک چٹان پر چڑھ رہا ہے
1457,209605542_ca9cc52e7b.jpg,2,ایک آدمی سرخ ہیڈ بینڈ پہنے سبز پودوں کے اوپر واقع چٹان کی چوٹی پر چڑھ رہا ہے
1458,209605542_ca9cc52e7b.jpg,3,ایک آدمی چٹان پر چڑھ رہا ہے
1459,209605542_ca9cc52e7b.jpg,4,ایک آدمی سرخ ہیڈ بینڈ پہنےایک چٹان پر چڑھ رہا ہے
1460,2096771662_984441d20d.jpg,0,ایک شخص اپنے دوربین سے دیکھتا ہے جبکہ دوسرا آدمی مشروب پکرتا ہے۔
1461,2096771662_984441d20d.jpg,1,ایک تھرموس والا آدمی اس شخص کے پاس کھڑا ہے جو دوربین سے دیکھ رہا ہے۔
1462,2096771662_984441d20d.jpg,2,دو آدمی ساتھ کھڑے ہیں جبکہ ایک دوربین کے ذریعے دیکھتا ہے۔
1463,2096771662_984441d20d.jpg,3,دو آدمی باہر کی طرف دیکھ رہے ہیں جبکہ ایک نے دوربین پکڑا ہوا ہے۔
1464,2096771662_984441d20d.jpg,4,دو افراد فاصلے پر پہاڑوں کے ساتھ ایک دوسرے کے ساتھ کھڑے ہیں۔
1465,2097398349_ff178b3f1b.jpg,0,برف پوش پہاڑوں کے سامنے کھڑا ایک ہائیکر کیمرے کی طرف ہاتھ ہلا رہا ہے۔
1466,2097398349_ff178b3f1b.jpg,1,ایک شخص پہاڑوں کے قریب برف پر کھڑا ہے۔
1467,2097398349_ff178b3f1b.jpg,2,ایک شخص برف میں پوز بنارہا ہے۔
1468,2097398349_ff178b3f1b.jpg,3,ایک شخص پہاڑی کی چوٹی پر برف میں ہاتھ اٹھاۓ کھڑا ہے ۔
1469,2097398349_ff178b3f1b.jpg,4,پہاڑوں میں ایک اسکائیر
1470,2097403787_77a154f5b9.jpg,0,پس منظر میں برفیلے پہاڑوں کے ساتھ کچھ پتھروں پر ایک تنہا شخص کھڑا ہے۔
1471,2097403787_77a154f5b9.jpg,1,ایک شخص پہاڑ کے سامنے پتھریلی زمین پر کھڑا ہے۔
1472,2097403787_77a154f5b9.jpg,2,ایک برفیلے پہاڑ کے سامنے آدمی کھڑاہے۔
1473,2097403787_77a154f5b9.jpg,3,وہ شخص برف پوش پہاڑوں کے سامنے پانی کے کنارے کھڑا ہے۔
1474,2097403787_77a154f5b9.jpg,4,مسافر پہاڑوں کے نظارے کے سامنے رکا ہوا ہے۔
1475,2097420505_439f63c863.jpg,1,ایک آدمی جس کے پاس کیمرا ہے اور اس کے پیچھے ایک برف کا ڈھانچہ ہے۔
1476,2097420505_439f63c863.jpg,2,ایک آدمی کیمرے کے ساتھ برف پر اکڑوں بیٹھا ہے
1477,2097420505_439f63c863.jpg,3,کیمرہ والا ایک آدمی برف کی ایک بڑی پہاڑی کے سامنے گھٹنے ٹیکتا ہے۔
1478,2097420505_439f63c863.jpg,4,کوہ پیما ایک تصویر لینے کی تیاری کر رہا ہے۔
1479,2098174172_e57d86ea03.jpg,0,برفانی پہاڑوں کے سامنے ایک ہایؑکر پوز بنا رہا ہے.
1480,2098174172_e57d86ea03.jpg,1,ایک ہایؑکردو چلنے والی لاٹھیاں پکڑے پہاڑ کے سامنے کھڑا ہے۔
1481,2098174172_e57d86ea03.jpg,2,ایک آدمی برف سے ڈھکے پہاڑوں کے سامنے کھڑا ہے۔
1482,2098174172_e57d86ea03.jpg,3,ایک آدمی دو ڈنڈوں کے ساتھ ایک پہاڑی کی چوٹی کے پاس کھڑا ہے۔
1483,2098174172_e57d86ea03.jpg,4,پہاڑ کے سامنے کھڑے ہوے آدمی نے سبز رنگ کی ٹوپی اور جیکٹ پہنی ہے۔
1484,2100816230_ff866fb352.jpg,0,ایک آدمی اپنی اسکی کے ساتھ پیلے رنگ کے کپڑوں میں چھلانگ لگا رہا ہے۔
1485,2100816230_ff866fb352.jpg,1,پیلے رنگ کے کپڑوں میں ایک شخص اسکی کے ساتھ ڈرم کے اوپر سے چھلانگ لگا رہا ہے۔
1486,2100816230_ff866fb352.jpg,2,ایک آدمی برف اسکیئنگ کرتے ہوئے چھلانگ لگا رہا ہے۔
1487,2100816230_ff866fb352.jpg,3,ایک سکائیر برف پرچھلانگ لگاتا ہے۔
1488,2100816230_ff866fb352.jpg,4,ایک آدمی برف پوش علاقے میں ڈرم کے اوپر سے اسکیئنگ کررہا ہے۔
1489,2102315758_a9148a842f.jpg,0,ایک مرد اور عورت پس منظر میں پانی کے ساتھ ریت پر چل رہے ہیں۔
1490,2102315758_a9148a842f.jpg,1,ایک بچہ اٹھاۓ ایک آدمی ساحل کے ساتھ ساتھ ایک عورت کے ساتھ چلتا ہے۔
1491,2102315758_a9148a842f.jpg,2,ایک پتھریلے ساحل پر ایک چھوٹا بچہ اٹھاۓ ایک آدمی اور ایک عورت چل رہے ہیں۔
1492,2102315758_a9148a842f.jpg,3,ایک ساحل سمندر پر کھڑے دو افراد۔
1493,2102315758_a9148a842f.jpg,4,دو افراد ایک ساحل پر کھڑے ہیں اور دائیں طرف دیکھتے ہیں۔
1494,2102360862_264452db8e.jpg,0,ساحل سمندر پر ایک شخص دوسرے آدمی کی تصویر کھینچ رہا ہے۔
1495,2102360862_264452db8e.jpg,1,ایک آدمی چٹٹانی ساحل پر اپنی تصویر کے لئے پوز بنائے ہوئے۔
1496,2102360862_264452db8e.jpg,2,ایک آدمی ساحل سمندر پر دوسرے آدمی کی تصویر کھینچ رہا ہے۔
1497,2102360862_264452db8e.jpg,3,ایک آدمی ساحل سمندر پر ایک آدمی کی تصویر کھینچ رہا ہے جس نے دھوپ والا چشمہ لگایا ہے۔
1498,2102360862_264452db8e.jpg,4,دو آدمی ایک پتھریلے کنارے پر کھڑے ہیں ، جبکہ ایک دوسرے کی تصویر کھینچ رہا ہے
1499,2102724238_3cf921d7bb.jpg,0,ایک ٹوپی والی عورت اور ایک کوٹ والا مرد بیگوں سے لیس سب وے پر بیٹھے ہیں۔
1500,2102724238_3cf921d7bb.jpg,1,سیاہ لباس میں لوگ ایک ساتھ بیٹھے ہیں۔
1501,2102724238_3cf921d7bb.jpg,2,ایک بینچ پر بیٹھے تین افراد۔
1502,2102724238_3cf921d7bb.jpg,3,سیاہ فام پہنے ہوئے دو افراد بینچ پر بیٹھ کر نیچے دیکھ رہے ہیں۔
1503,2102724238_3cf921d7bb.jpg,4,دو خواتین اپنی گود میں اپنے پرس لے کر بیٹھی ہیں۔
1504,2109911919_af45b93ef3.jpg,0,ایک شخص جو برف پوش پہاڑ پر چڑھ رہا ہے۔
1505,2109911919_af45b93ef3.jpg,1,ایک شخص برف پوش پہاڑ کے پہلو پر چڑھ کر اپنے اسکی کھمبے لانے جا رہا ہے۔
1506,2109911919_af45b93ef3.jpg,2,اسکیئیر اس کے کھمبے کی طرف برفیلی پگڈنڈی پر چڑھتا ہے۔
1507,2109911919_af45b93ef3.jpg,3,ایک کوہ پیما جس پر ایک بیگ ہے ایک برف سے ڈھکے ہوئے پہاڑ پر چڑھتا ہے۔
1508,2109911919_af45b93ef3.jpg,4,آدمی کھڑی برف پوش ڈھلوان پر چڑھ رہا ہے۔
1509,2121357310_f8235311da.jpg,0,ایک سوئمنگ سوٹ میں لڑکا گیلے پلاسٹک کی شیٹ پر پھسل رہا ہے۔
1510,2121357310_f8235311da.jpg,1,ایک لڑکا پانی کی سلائڈ سے نیچے پھسل رہا ہے جبکہ دوسرا لڑکا پیچھے بھاگ رہا ہے۔
1511,2121357310_f8235311da.jpg,2,کالی شارٹس پہنے ایک شخص ترپال پر پھسل رہا ہے۔
1512,2121357310_f8235311da.jpg,3,سیاہ شارٹس میں لڑکا پس منظر میں سبز درختوں والے پانی سے ڈھکی کالی سطح پر سلائیڈنگ کر رہا ہے۔
1513,2121357310_f8235311da.jpg,4,گیلے پلاسٹک کی سطح پر لڑکاپھسل رہا ہے
1514,2124040721_bffc0a091a.jpg,0,ایک بوڑھا آدمی جس کے سفید بال نیلے رنگ کی جیکٹ اور ایک شوخ سرخ ٹوپی ہے۔
1515,2124040721_bffc0a091a.jpg,1,ایک بوڑھا آدمی جس نے سرخ رنگ کی ٹوپی اور کالے رنگ کی برساتی پہن رکھی ہے۔
1516,2124040721_bffc0a091a.jpg,2,سرخ رنگ کی ٹوپی میں سفید بالوں والا بوڑھا آدمی
1517,2124040721_bffc0a091a.jpg,3,ایک شخص سرخ رنگ کی ٹوپی اور موسم سرما کی جیکٹ میں کچھ فاصلہ پر دیکھ رہا ہے۔
1518,2124040721_bffc0a091a.jpg,4,سرمئی بالوں والا شخص سرخ رنگ کی ہیٹ پہنتا ہے اور برف کو دیکھتا ہے۔
1519,2136455112_202c093ba4.jpg,0,ایک آدمی جو چھوٹے بچے کی رولر اسکیٹ کے ساتھ مدد کرتا ہے۔
1520,2136455112_202c093ba4.jpg,1,ایک ماں رولر بلیڈ میں اپنے بیٹے کی مدد کر رہی ہے۔
1521,2136455112_202c093ba4.jpg,2,ایک بالغ بچے کی آئس اسکیٹ میں ایک تاریک رنک پر مدد کرتا ہے۔
1522,2136455112_202c093ba4.jpg,3,آئس اسکیٹنگ رنک پر سرخ قمیض والے چھوٹے بچے کے ساتھ ایک بالغ آئس سکیٹنگ کر رہا ہے۔
1523,2136455112_202c093ba4.jpg,4,ایک بالغ بچے کو پکڑتا ہے جو آئس سکیٹ کی کوشش کر رہا ہے۔
1524,2137789511_69a6c6afa8.jpg,0,ساحل پرایک شخص سائیکل چلا رہا ہے ۔
1525,2137789511_69a6c6afa8.jpg,1,ایک شخص نیلے اور سفید آسمان کے نیچے موٹرسائیکل چلا رہا ہے۔
1526,2137789511_69a6c6afa8.jpg,2,ایک شخص سمندر کے کنارے ساحل سمندر پر اپنی موٹر سائیکل چلا رہا ہے۔
1527,2137789511_69a6c6afa8.jpg,3,ایک بالغ جو ساحل پر موٹر سائیکل پر سوار ہے۔
